time,linear,angular
2024/06/27 13:24:42.678943784,"{'x': -0.08835256653385465, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.044096690885766954}"
2024/06/27 13:24:42.736310495,"{'x': -0.0881390365631463, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04173273496674401}"
2024/06/27 13:24:42.787629790,"{'x': -0.09129519786477651, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04169036753315325}"
2024/06/27 13:24:42.837101588,"{'x': -0.0908744422810571, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04164841820704446}"
2024/06/27 13:24:42.900115333,"{'x': -0.09402160163187837, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.041577304298026974}"
2024/06/27 13:24:42.952288207,"{'x': -0.09350372118208371, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04325989303355726}"
2024/06/27 13:24:43.4386458,"{'x': -0.09745989341268715, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.167891678057603}"
2024/06/27 13:24:43.55673880,"{'x': -0.09719067298699838, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.4821893522462686}"
2024/06/27 13:24:43.112179452,"{'x': -0.09321707150148499, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10117245515279283}"
2024/06/27 13:24:43.164502596,"{'x': -0.09449729411412534, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.31705145853623584}"
2024/06/27 13:24:43.224114177,"{'x': -0.09437666798395565, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3231545320431275}"
2024/06/27 13:24:43.277815822,"{'x': -0.09328611611588293, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.30889357763295955}"
2024/06/27 13:24:43.328841450,"{'x': -0.09281976423835613, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2893653226048354}"
2024/06/27 13:24:43.381524178,"{'x': -0.0909247321870864, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.24651394428865814}"
2024/06/27 13:24:43.434202016,"{'x': -0.08944700840106082, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.23302762413447464}"
2024/06/27 13:24:43.490347844,"{'x': -0.08523207682584263, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.19448412513761237}"
2024/06/27 13:24:43.552642116,"{'x': -0.08369461672267382, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18581925210600758}"
2024/06/27 13:24:43.620945422,"{'x': -0.0780460038879555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14394721250421494}"
2024/06/27 13:24:43.693153725,"{'x': -0.07501790934839435, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13709298791167512}"
2024/06/27 13:24:43.755636542,"{'x': -0.06683350614437326, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1008152641780411}"
2024/06/27 13:24:43.821612389,"{'x': -0.06509079904438465, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09613056033166512}"
2024/06/27 13:24:43.875630795,"{'x': -0.057170224272977924, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06609011615173443}"
2024/06/27 13:24:43.928283380,"{'x': -0.053799302423854355, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05926462020821077}"
2024/06/27 13:24:43.980288210,"{'x': -0.04383182667998611, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.026944733545609445}"
2024/06/27 13:24:44.44037579,"{'x': -0.04337075777415497, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.1172116473356954}"
2024/06/27 13:24:44.111162694,"{'x': 0.07726665139161262, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.21292511058613695}"
2024/06/27 13:24:44.159339808,"{'x': 0.011975097538639136, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03922841122550391}"
2024/06/27 13:24:44.221518336,"{'x': 0.024636821992680528, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13615457101355943}"
2024/06/27 13:24:44.278147724,"{'x': 0.02383098135308127, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13752893259816723}"
2024/06/27 13:24:44.328590975,"{'x': 0.03172024550962588, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17139573809256792}"
2024/06/27 13:24:44.380250331,"{'x': 0.0321995665818641, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15942434549703055}"
2024/06/27 13:24:44.442823485,"{'x': 0.03969136379656582, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17898250658225567}"
2024/06/27 13:24:44.495705555,"{'x': 0.03946166377058302, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16818457256437114}"
2024/06/27 13:24:44.550993567,"{'x': 0.044458169972765756, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18511446145113108}"
2024/06/27 13:24:44.606326683,"{'x': 0.04948550301517107, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.19100003937474153}"
2024/06/27 13:24:44.667088035,"{'x': 0.048831435218367525, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18246724215090726}"
2024/06/27 13:24:44.734287808,"{'x': 0.052882798712986644, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18432492021164748}"
2024/06/27 13:24:44.785471258,"{'x': 0.051078128391018385, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1776362147179995}"
2024/06/27 13:24:44.833695408,"{'x': 0.05324918480001284, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1707647339991336}"
2024/06/27 13:24:44.887001726,"{'x': 0.05195891413158966, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16438859190184907}"
2024/06/27 13:24:44.950959926,"{'x': 0.05305200974792944, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15312062575745777}"
2024/06/27 13:24:45.16041246,"{'x': 0.051351048444564375, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.146116614498637}"
2024/06/27 13:24:45.96359311,"{'x': 0.049429993649035595, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.13069213672054758}"
2024/06/27 13:24:45.160808063,"{'x': 0.04958971142614839, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1234976733929356}"
2024/06/27 13:24:45.244213642,"{'x': 0.04602758599031189, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10795420454256188}"
2024/06/27 13:24:45.320729491,"{'x': 0.04643839881704927, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09797015942574916}"
2024/06/27 13:24:45.396569521,"{'x': 0.04152815630931499, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.07561257779061847}"
2024/06/27 13:24:45.459281173,"{'x': 0.0418138509977014, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06812772904089659}"
2024/06/27 13:24:45.512165654,"{'x': 0.03627390873883436, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04219071641284078}"
2024/06/27 13:24:45.573823294,"{'x': 0.03019602691677812, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.013855723648828366}"
2024/06/27 13:24:45.625667787,"{'x': 0.02868495316433694, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0095660328520637}"
2024/06/27 13:24:45.679547940,"{'x': 0.02215953073303388, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03076139927876298}"
2024/06/27 13:24:45.742033617,"{'x': 0.018953582097304862, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03402010947876821}"
2024/06/27 13:24:45.795580840,"{'x': 0.010629637737397796, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07332431166500974}"
2024/06/27 13:24:45.853438781,"{'x': 0.008395771575574303, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.07190450524943781}"
2024/06/27 13:24:45.905833708,"{'x': -0.0015297735587857346, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.10919343163243411}"
2024/06/27 13:24:45.955202605,"{'x': -0.003588822252106579, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.105991760292655}"
2024/06/27 13:24:46.9266989,"{'x': -0.007274311539591694, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.11665677003241459}"
2024/06/27 13:24:46.64366712,"{'x': -0.01674913676819135, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.1370520809385658}"
2024/06/27 13:24:46.114365206,"{'x': -0.01988620081747803, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.1443621206215413}"
2024/06/27 13:24:46.168274426,"{'x': -0.030275685110291852, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.16355103254838976}"
2024/06/27 13:24:46.221072344,"{'x': -0.03450861690578559, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.16595990243997694}"
2024/06/27 13:24:46.275182970,"{'x': -0.04855003601739517, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.19688715004607094}"
2024/06/27 13:24:46.338681651,"{'x': -0.05139560853069511, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.18426408667422933}"
2024/06/27 13:24:46.392757335,"{'x': -0.06216007722100507, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.20392581199719384}"
2024/06/27 13:24:46.442875044,"{'x': -0.06409823559485504, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.19743156012755492}"
2024/06/27 13:24:46.496158545,"{'x': -0.0765449497087321, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.470323158360463}"
2024/06/27 13:24:46.561154799,"{'x': -0.07883577452547165, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.18939994654652903}"
2024/06/27 13:24:46.611537868,"{'x': -0.08739399799119174, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6637392545984495}"
2024/06/27 13:24:46.664059724,"{'x': -0.08947849747695087, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.9309351870478011}"
2024/06/27 13:24:46.718062067,"{'x': -0.09750001904603903, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7756342223993657}"
2024/06/27 13:24:46.783041705,"{'x': -0.09920716320474615, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6686043477243224}"
2024/06/27 13:24:46.839505696,"{'x': -0.10508278201932594, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.45443765009217163}"
2024/06/27 13:24:46.898990796,"{'x': -0.10879716311145092, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.42494523444052135}"
2024/06/27 13:24:46.951666938,"{'x': -0.11670120901975195, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.5069605600595564}"
2024/06/27 13:24:47.7227232,"{'x': -0.11689578946489983, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.13608320832480914}"
2024/06/27 13:24:47.56894318,"{'x': -0.11996182316239061, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.14749276240671705}"
2024/06/27 13:24:47.109922872,"{'x': -0.12432288436221901, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.1265916155642488}"
2024/06/27 13:24:47.172659431,"{'x': -0.12726713463798459, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.20851273806017723}"
2024/06/27 13:24:47.225349328,"{'x': -0.1302165984587801, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.6043045920285746}"
2024/06/27 13:24:47.279547278,"{'x': -0.12514788965049412, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.3797953158018661}"
2024/06/27 13:24:47.332489897,"{'x': -0.13460210941122377, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.11951437999244607}"
2024/06/27 13:24:47.395631802,"{'x': -0.12989253712261825, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17731720865558476}"
2024/06/27 13:24:47.448544911,"{'x': -0.13850886831269862, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10981441149711024}"
2024/06/27 13:24:47.502387224,"{'x': -0.13353000808963586, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.14638498590105797}"
2024/06/27 13:24:47.554051228,"{'x': -0.14133033356046204, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06932297289869194}"
2024/06/27 13:24:47.610339082,"{'x': -0.13407537390827753, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.14112265041012684}"
2024/06/27 13:24:47.659527977,"{'x': -0.14189820186504556, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17111567333721123}"
2024/06/27 13:24:47.715891961,"{'x': -0.1312264747750938, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.10413621702065701}"
2024/06/27 13:24:47.777947250,"{'x': -0.12402047386245767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.23886462991599}"
2024/06/27 13:24:47.838570492,"{'x': -0.12462927271033618, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08532908855860022}"
2024/06/27 13:24:47.891421785,"{'x': -0.11480792193987449, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3082187720248273}"
2024/06/27 13:24:47.946987359,"{'x': -0.11635492790196111, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.018484166941001412}"
2024/06/27 13:24:47.996719278,"{'x': -0.10166903790059727, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05308088440224523}"
2024/06/27 13:24:48.49197921,"{'x': -0.10635090885366581, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.021005849207587524}"
2024/06/27 13:24:48.112678912,"{'x': -0.09226043511947231, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.11625263169254474}"
2024/06/27 13:24:48.168347788,"{'x': -0.09450150284274099, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02391787967207204}"
2024/06/27 13:24:48.239869932,"{'x': -0.07391284776901132, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.18549608550004582}"
2024/06/27 13:24:48.306397022,"{'x': -0.08047956734059576, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.14531242866773564}"
2024/06/27 13:24:48.365338108,"{'x': -0.05648626525486586, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.05578749501583591}"
2024/06/27 13:24:48.417791302,"{'x': -0.06459882983975124, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.010579779205153628}"
2024/06/27 13:24:48.473983110,"{'x': -0.0394167306151197, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02362856197305252}"
2024/06/27 13:24:48.525444404,"{'x': -0.04946821894909882, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.009780596034478783}"
2024/06/27 13:24:48.587681941,"{'x': -0.0211144006672115, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09989089382127947}"
2024/06/27 13:24:48.652094761,"{'x': -0.0050486907209552345, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3643445223118871}"
2024/06/27 13:24:48.713962239,"{'x': -0.003489996044648839, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.46047077763873023}"
2024/06/27 13:24:48.767256285,"{'x': 0.008484970402115244, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4325692058203936}"
2024/06/27 13:24:48.828932735,"{'x': 0.014065267906056049, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.38488133811451597}"
2024/06/27 13:24:48.893154529,"{'x': 0.029347928686039006, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.34086253760456664}"
2024/06/27 13:24:48.952337770,"{'x': 0.028122400506648028, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3215536397421985}"
2024/06/27 13:24:49.14543416,"{'x': 0.045940958411568, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3052869825055593}"
2024/06/27 13:24:49.73069583,"{'x': 0.044142393670805385, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.27505937823537785}"
2024/06/27 13:24:49.140405344,"{'x': 0.06209383178948642, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.26151863236826234}"
2024/06/27 13:24:49.203898172,"{'x': 0.05947557045097156, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.23681399887111354}"
2024/06/27 13:24:49.255739812,"{'x': 0.07657156487713229, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.22580380642039088}"
2024/06/27 13:24:49.317930551,"{'x': 0.08949334824156079, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2101362529128954}"
2024/06/27 13:24:49.384279657,"{'x': 0.08943344734859685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.20134807791530562}"
2024/06/27 13:24:49.445376597,"{'x': 0.1022082549520284, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18780680688025342}"
2024/06/27 13:24:49.502818452,"{'x': 0.10047009446371799, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17972176638805415}"
2024/06/27 13:24:49.552169222,"{'x': 0.11135402483012806, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.16924584193454617}"
2024/06/27 13:24:49.605089910,"{'x': 0.11050101733819383, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1633586619278189}"
2024/06/27 13:24:49.668761773,"{'x': 0.12166826958910426, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.15422719631829906}"
2024/06/27 13:24:49.724371804,"{'x': 0.11949593887052376, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14713109636864719}"
2024/06/27 13:24:49.777357237,"{'x': 0.1301812057450061, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.14139204989256804}"
2024/06/27 13:24:49.825440828,"{'x': 0.12751371153888982, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1345301485465349}"
2024/06/27 13:24:49.880864237,"{'x': 0.14189251076523313, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1338138081193705}"
2024/06/27 13:24:49.935479554,"{'x': 0.13424958687661478, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1227260961035439}"
2024/06/27 13:24:49.984529622,"{'x': 0.14785377749526118, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12556580604114576}"
2024/06/27 13:24:50.51461058,"{'x': 0.16067573568717802, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12426026334910212}"
2024/06/27 13:24:50.109301985,"{'x': 0.1521515741095207, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.11436805190388277}"
2024/06/27 13:24:50.171445367,"{'x': 0.1650872355164307, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.11182106784159718}"
2024/06/27 13:24:50.223920458,"{'x': 0.16280230985387406, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10777444534110181}"
2024/06/27 13:24:50.276729751,"{'x': 0.168127884459481, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1014780999563678}"
2024/06/27 13:24:50.330049959,"{'x': 0.16552761309647998, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09601864633504764}"
2024/06/27 13:24:50.386958862,"{'x': 0.1675929583414652, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09076247948724259}"
2024/06/27 13:24:50.436054930,"{'x': 0.16717165577337104, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08737018464557256}"
2024/06/27 13:24:50.502136831,"{'x': 0.16895759671587748, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08121594635232121}"
2024/06/27 13:24:50.552385165,"{'x': 0.16790931649693452, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0760560022756529}"
2024/06/27 13:24:50.605391584,"{'x': 0.16844686232627368, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06985762283302233}"
2024/06/27 13:24:50.657385039,"{'x': 0.1680273931541946, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06713071632630907}"
2024/06/27 13:24:50.709809457,"{'x': 0.1685091684685679, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.061837418899440166}"
2024/06/27 13:24:50.776999446,"{'x': 0.1692212197497244, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05573565594255925}"
2024/06/27 13:24:50.851360227,"{'x': 0.16854681316639955, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.051191684211522315}"
2024/06/27 13:24:50.928499736,"{'x': 0.16916505560514633, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.047826555243378976}"
2024/06/27 13:24:50.982554781,"{'x': 0.16723959136305766, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04281119888842877}"
2024/06/27 13:24:51.39667765,"{'x': 0.1686827690268986, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.038309861766304465}"
2024/06/27 13:24:51.89144981,"{'x': 0.16537373921438472, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03310872805088394}"
2024/06/27 13:24:51.141508440,"{'x': 0.16731901702486446, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.029629929611390438}"
2024/06/27 13:24:51.206201880,"{'x': 0.1636809589801607, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02238732455690151}"
2024/06/27 13:24:51.259376812,"{'x': 0.16527494700240813, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02055044967362729}"
2024/06/27 13:24:51.313424806,"{'x': 0.16228408868567906, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.013394379400642364}"
2024/06/27 13:24:51.366397622,"{'x': 0.16313662718775743, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.011007427662534042}"
2024/06/27 13:24:51.420723543,"{'x': 0.1598096922812726, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0053400552190217}"
2024/06/27 13:24:51.473577403,"{'x': 0.1572012202852294, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0009328348717820845}"
2024/06/27 13:24:51.527981466,"{'x': 0.15700072449734023, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0013543489581913093}"
2024/06/27 13:24:51.576612396,"{'x': 0.1549801546529914, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.007652425140871166}"
2024/06/27 13:24:51.640046576,"{'x': 0.15449386981961355, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.011688396760967557}"
2024/06/27 13:24:51.694116563,"{'x': 0.15168405238347832, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.014482875384322469}"
2024/06/27 13:24:51.747094943,"{'x': 0.15224468329905466, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.016547788330747437}"
2024/06/27 13:24:51.799535396,"{'x': 0.14898378807116386, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02044288706437314}"
2024/06/27 13:24:51.862715788,"{'x': 0.15019551406449616, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.02298285223753993}"
2024/06/27 13:24:51.915950164,"{'x': 0.1469429677894629, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.027174958103524993}"
2024/06/27 13:24:51.979988351,"{'x': 0.14848017423615645, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0288652850104123}"
2024/06/27 13:24:52.32888511,"{'x': 0.14347979523277515, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.03297471297249199}"
