time,linear,angular
2024/06/27 13:24:41.387739237,"{'x': 0.3513924370305159, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.20431546910946707}"
2024/06/27 13:24:41.439399427,"{'x': 0.33860222612581237, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.46910494341168185}"
2024/06/27 13:24:41.492559426,"{'x': 0.30122948932740506, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.791081925320194}"
2024/06/27 13:24:41.555017795,"{'x': 0.2924168685332448, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1969355988268617}"
2024/06/27 13:24:41.608589901,"{'x': 0.2839273430738045, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.0494672830865541}"
2024/06/27 13:24:41.660125303,"{'x': 0.28412346406558303, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.9091894837176673}"
2024/06/27 13:24:41.721517452,"{'x': 0.2517790794240377, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.799331526314642}"
2024/06/27 13:24:41.775217694,"{'x': 0.25156531250551717, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.41688895493618}"
2024/06/27 13:24:41.830354180,"{'x': 0.23476213232404844, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.125688789600619}"
2024/06/27 13:24:41.893156363,"{'x': 0.17587981170214517, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.7263348546198172}"
2024/06/27 13:24:41.948793894,"{'x': 0.2029689078755859, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.2095481725299138}"
2024/06/27 13:24:42.1904091,"{'x': 0.13668636140948598, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1601945503054747}"
2024/06/27 13:24:42.52210227,"{'x': 0.14953240424673273, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.433797308636205}"
2024/06/27 13:24:42.105159445,"{'x': 0.11673517547487061, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6718037371036596}"
2024/06/27 13:24:42.170512260,"{'x': -0.40305204998577215, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.0610109128217617}"
2024/06/27 13:24:42.223759257,"{'x': -0.441062642416389, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.2762080870273107}"
2024/06/27 13:24:42.274245636,"{'x': 0.40507017863190087, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 1.1002699270396974}"
2024/06/27 13:24:42.335894876,"{'x': 0.5601350046478099, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.06203199116626479}"
2024/06/27 13:24:42.388553724,"{'x': 0.5585625502209425, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7458284697209905}"
2024/06/27 13:24:42.442333866,"{'x': 0.812859287931164, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0206873975909634}"
2024/06/27 13:24:42.495005940,"{'x': 0.4141743859563896, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -4.202791897527464}"
2024/06/27 13:24:42.561240282,"{'x': 0.6278674815506853, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.450217159134846}"
2024/06/27 13:24:42.612876293,"{'x': 0.686840631702785, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -3.0527598397867397}"
2024/06/27 13:24:42.676565287,"{'x': 0.896266695924138, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.649803223937805}"
2024/06/27 13:24:42.732235094,"{'x': 0.9204031131463228, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.686122935532036}"
2024/06/27 13:24:42.782395984,"{'x': 1.0618108312078631, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.3853994598108876}"
2024/06/27 13:24:42.836232390,"{'x': 1.1856587151095068, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.9511048480698308}"
2024/06/27 13:24:42.898836485,"{'x': 1.1809411221720691, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.9582118498432957}"
2024/06/27 13:24:42.949528765,"{'x': 1.1223019440522632, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.8455462631946062}"
2024/06/27 13:24:43.1808763,"{'x': 1.1184405272815088, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.8044680164423115}"
2024/06/27 13:24:43.53403422,"{'x': 1.0645076338429187, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.4201972009445614}"
2024/06/27 13:24:43.106887945,"{'x': 1.0665621653226662, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.4073830301601067}"
2024/06/27 13:24:43.159417706,"{'x': 1.0126983289689675, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.1483071970240775}"
2024/06/27 13:24:43.223658575,"{'x': 1.0009278458307942, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0275774038835945}"
2024/06/27 13:24:43.273920526,"{'x': 0.9431308902391394, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9461450537914526}"
2024/06/27 13:24:43.328156521,"{'x': 0.9517167254976112, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9882609037020496}"
2024/06/27 13:24:43.378880329,"{'x': 0.9011454236135166, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0817077661192314}"
2024/06/27 13:24:43.431642339,"{'x': 0.8896304416466748, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7255595116302072}"
2024/06/27 13:24:43.485181853,"{'x': 0.8454505762115186, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7841403128802868}"
2024/06/27 13:24:43.549451648,"{'x': 0.8172629080186204, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5822186630942054}"
2024/06/27 13:24:43.615964581,"{'x': 0.7736034469874489, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.3777570561377388}"
2024/06/27 13:24:43.689560423,"{'x': 0.7026597166137821, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5082509359430825}"
2024/06/27 13:24:43.752839348,"{'x': 0.7037050382803955, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.47070935532724434}"
2024/06/27 13:24:43.817099209,"{'x': 0.6457156489825823, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6258327947178257}"
2024/06/27 13:24:43.870369312,"{'x': 0.6448626076170908, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5777280977842665}"
2024/06/27 13:24:43.923414788,"{'x': 0.5825308246345475, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4067611308269168}"
2024/06/27 13:24:43.978901398,"{'x': 0.5860406185571694, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.29555306164577555}"
2024/06/27 13:24:44.43533238,"{'x': 0.5282746612127541, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6381777425003872}"
2024/06/27 13:24:44.106018339,"{'x': 0.532443908130257, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7550155311561548}"
2024/06/27 13:24:44.158688227,"{'x': 0.4866794286820849, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9043450513609912}"
2024/06/27 13:24:44.219433711,"{'x': 0.461741944643133, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.29829170500589886}"
2024/06/27 13:24:44.274712213,"{'x': 0.4101974139347222, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6287181325109641}"
2024/06/27 13:24:44.327860101,"{'x': 0.4176871635542031, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8887231755113545}"
2024/06/27 13:24:44.379532461,"{'x': 0.37530021110084816, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.2140768025843491}"
2024/06/27 13:24:44.441477236,"{'x': 0.3574005725894201, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5068399693773005}"
2024/06/27 13:24:44.494688288,"{'x': 0.31978104813828756, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.2726928202289645}"
2024/06/27 13:24:44.545518020,"{'x': 0.3176544334468758, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0867105270995236}"
2024/06/27 13:24:44.600657050,"{'x': 0.29184259938894275, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.6590770994652684}"
2024/06/27 13:24:44.665220485,"{'x': 0.258903947953812, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.7991565902361497}"
2024/06/27 13:24:44.727278040,"{'x': 0.24142794914905902, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8355207622050855}"
2024/06/27 13:24:44.779263328,"{'x': 0.21240353144440044, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0459682344639196}"
2024/06/27 13:24:44.831335151,"{'x': 0.20537843059994, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.4681152417751502}"
2024/06/27 13:24:44.884597253,"{'x': 0.17070700220603893, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.013348184577485}"
2024/06/27 13:24:44.948506569,"{'x': 0.17306153495904447, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -2.0384098136646873}"
2024/06/27 13:24:45.13439942,"{'x': 0.1577263979190538, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.8484196881047485}"
2024/06/27 13:24:45.89544335,"{'x': 0.15441907318122233, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.7555048551631223}"
2024/06/27 13:24:45.157418148,"{'x': 0.12232375804652422, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.6339171793551643}"
2024/06/27 13:24:45.241581943,"{'x': 0.119442754306097, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.5907318815283351}"
2024/06/27 13:24:45.318418430,"{'x': 0.10244596681647605, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.4876373607253837}"
2024/06/27 13:24:45.394177932,"{'x': 0.10268977386023073, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.1576753663542765}"
2024/06/27 13:24:45.458360470,"{'x': 0.08932468486639412, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0912885517125224}"
2024/06/27 13:24:45.510721702,"{'x': 0.091912367771134, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0565470235521777}"
2024/06/27 13:24:45.570184290,"{'x': 0.08100476603397666, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -1.0297127259012044}"
2024/06/27 13:24:45.623255692,"{'x': 0.08457869937782618, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9535778800666979}"
2024/06/27 13:24:45.676994263,"{'x': 0.07546495275879507, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9193445256740489}"
2024/06/27 13:24:45.741520936,"{'x': 0.07530403927414629, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8489838940936405}"
2024/06/27 13:24:45.792490836,"{'x': 0.07622690285780767, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.8123206802905703}"
2024/06/27 13:24:45.846711864,"{'x': 0.07484558566986807, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7486659210810496}"
2024/06/27 13:24:45.899373472,"{'x': 0.048325391805088325, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.9430239598519998}"
2024/06/27 13:24:45.953832224,"{'x': 0.02732404554454642, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7821417091553355}"
2024/06/27 13:24:46.5724827,"{'x': 0.02981069894893195, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.7407893940694912}"
2024/06/27 13:24:46.60574318,"{'x': 0.016874360353105997, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.6008771891450175}"
2024/06/27 13:24:46.112185302,"{'x': 0.01820584726042367, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.5674841063437768}"
2024/06/27 13:24:46.167064374,"{'x': 0.010335191688030352, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.4619340908391196}"
2024/06/27 13:24:46.221086041,"{'x': 0.010497265198073438, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.43521098415641735}"
2024/06/27 13:24:46.272490171,"{'x': 0.0055031803146257255, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.37463243064350493}"
2024/06/27 13:24:46.335144980,"{'x': 0.0052270602855259305, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.33216264108926463}"
2024/06/27 13:24:46.387514410,"{'x': 0.002438738010849626, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2684023986823574}"
2024/06/27 13:24:46.440558618,"{'x': 0.0028658238087274674, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.25066330331231335}"
2024/06/27 13:24:46.493388361,"{'x': 0.0014998183664289607, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.2217563381603087}"
2024/06/27 13:24:46.555902261,"{'x': 0.0004933625655775622, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.18822812794782884}"
2024/06/27 13:24:46.608865996,"{'x': 0.0005978795818960887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.17750046117725748}"
2024/06/27 13:24:46.661681491,"{'x': 6.5395284026716075e-06, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1518141133228159}"
2024/06/27 13:24:46.715442997,"{'x': 8.151469281291688e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.1432049186455302}"
2024/06/27 13:24:46.782341096,"{'x': -0.00015674577692189568, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.12440228370005535}"
2024/06/27 13:24:46.835317804,"{'x': -0.0001858644483535909, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.11709702145866174}"
2024/06/27 13:24:46.897000428,"{'x': -0.0003020436420633918, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.10241195687372517}"
2024/06/27 13:24:46.948922703,"{'x': -0.00032327499878943605, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.09731745692444527}"
2024/06/27 13:24:47.407847,"{'x': -0.0003886850898145978, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08583425464111549}"
2024/06/27 13:24:47.56400255,"{'x': -0.0003618805748139211, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.08077805717725539}"
2024/06/27 13:24:47.107659316,"{'x': -0.00038717954432856137, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.07208083593603831}"
2024/06/27 13:24:47.172321221,"{'x': -0.000342807432749037, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06781264092300443}"
2024/06/27 13:24:47.223061207,"{'x': -0.0003608164905780333, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.06077190128782828}"
2024/06/27 13:24:47.277077241,"{'x': -0.0003431862491760388, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05710562632499183}"
2024/06/27 13:24:47.330258950,"{'x': -0.00033880386685921574, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.05406058127991464}"
2024/06/27 13:24:47.394610054,"{'x': -0.00031173456664222477, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.048036900010511197}"
2024/06/27 13:24:47.446588312,"{'x': -0.000284419221289909, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04299902213644646}"
2024/06/27 13:24:47.498847594,"{'x': -0.0003228356193152091, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.04025707919202226}"
2024/06/27 13:24:47.551687338,"{'x': -0.0003002210318676855, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.035669783670719823}"
2024/06/27 13:24:47.606412725,"{'x': -0.0003322157134982837, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03339502333749422}"
2024/06/27 13:24:47.657540245,"{'x': -0.00029594501291069756, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.03187804428255703}"
2024/06/27 13:24:47.710322556,"{'x': -0.0002950269763603553, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.028324139615572008}"
2024/06/27 13:24:47.772083171,"{'x': -0.00025768731953661824, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02659430445932287}"
2024/06/27 13:24:47.835552293,"{'x': -0.00022870731301741763, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02396411865565007}"
2024/06/27 13:24:47.889092482,"{'x': -0.00024118242760819155, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.02251976633547148}"
2024/06/27 13:24:47.941068258,"{'x': -0.00023626257729886246, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.019831349068813786}"
2024/06/27 13:24:47.994076203,"{'x': -0.00025486231409767296, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01853041398003885}"
2024/06/27 13:24:48.46915549,"{'x': -0.00024894378479309873, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.016144474108147122}"
2024/06/27 13:24:48.109542561,"{'x': -0.0002322156866694715, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.015103354019978532}"
2024/06/27 13:24:48.161129044,"{'x': -0.0002373243419014509, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.013447182938953084}"
2024/06/27 13:24:48.237596883,"{'x': -0.00021858101712697166, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.012672191796482934}"
2024/06/27 13:24:48.302569054,"{'x': -0.00021895818452802415, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.01124846794201062}"
2024/06/27 13:24:48.363640224,"{'x': -0.00018455490530037467, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.010609511186443932}"
2024/06/27 13:24:48.415910092,"{'x': -0.00019651715698821431, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.009344436460989591}"
2024/06/27 13:24:48.470441784,"{'x': -0.00018391060100910825, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.008701798091612645}"
2024/06/27 13:24:48.522714337,"{'x': -0.0002286581448996559, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.007856174710183517}"
2024/06/27 13:24:48.587252040,"{'x': -0.00020684231457458, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.006585184796315424}"
2024/06/27 13:24:48.649442149,"{'x': -0.00021278610643686482, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0060753162758784285}"
2024/06/27 13:24:48.712011381,"{'x': -0.00019256889811966642, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0053723306527206915}"
2024/06/27 13:24:48.764043462,"{'x': -0.00020997081835320174, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0048775527851487865}"
2024/06/27 13:24:48.827418087,"{'x': -0.00017768094706589854, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.004261508542784398}"
2024/06/27 13:24:48.892167677,"{'x': -0.00017618833698262993, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0038685874559920563}"
2024/06/27 13:24:48.948445698,"{'x': -0.00017533952009990498, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0035073378141410316}"
2024/06/27 13:24:49.11505653,"{'x': -0.0001690273253132317, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.003174684465480304}"
2024/06/27 13:24:49.70988955,"{'x': -0.000166190339565618, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0024320862249735953}"
2024/06/27 13:24:49.135222383,"{'x': -0.00017023943397472555, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0021727842611891646}"
2024/06/27 13:24:49.201023180,"{'x': -0.00017115969193100315, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0016148819559278493}"
2024/06/27 13:24:49.253097718,"{'x': -0.00018672799823144626, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0014000610360769272}"
2024/06/27 13:24:49.315642683,"{'x': -0.00017913938425716643, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.001177893906558758}"
2024/06/27 13:24:49.380942323,"{'x': -0.00017461546324885305, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0005324047438186597}"
2024/06/27 13:24:49.443142014,"{'x': -0.00015657027984989372, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0004168584683368337}"
2024/06/27 13:24:49.498717801,"{'x': -0.00018669238892208656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.0002025717909095448}"
2024/06/27 13:24:49.550604565,"{'x': -0.0001862314559061133, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': -0.00013480152213851682}"
2024/06/27 13:24:49.602770109,"{'x': -0.00017902242758573934, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00027567637511882737}"
2024/06/27 13:24:49.665359231,"{'x': -0.0001562267959909376, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00046772898690949916}"
2024/06/27 13:24:49.717315565,"{'x': -0.00017074589977084017, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0005094834121690539}"
2024/06/27 13:24:49.770019392,"{'x': -0.00014557780203499084, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.00038686740451954194}"
2024/06/27 13:24:49.824803184,"{'x': -0.0001763483811894079, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0009092427278449833}"
2024/06/27 13:24:49.877138842,"{'x': -0.00016232766752841685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0007772327323021244}"
2024/06/27 13:24:49.929481690,"{'x': -0.0001701273210052741, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0011567832802930056}"
2024/06/27 13:24:49.982083065,"{'x': -0.0001665760878140685, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0012591890956423768}"
2024/06/27 13:24:50.45727945,"{'x': -0.00016487058638984498, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0014955268903209529}"
2024/06/27 13:24:50.107093714,"{'x': -0.0001752013571647663, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0014796803301448946}"
2024/06/27 13:24:50.168569865,"{'x': -0.00016612289611180877, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0017832974707880922}"
2024/06/27 13:24:50.221900610,"{'x': -0.0001797633813179529, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0017100143328399042}"
2024/06/27 13:24:50.274832781,"{'x': -0.00015046071739706167, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0016478994163708904}"
2024/06/27 13:24:50.329183736,"{'x': -0.00016169142305748384, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0016732253496281047}"
2024/06/27 13:24:50.381786154,"{'x': -0.00014323968674967552, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0014527869876435062}"
2024/06/27 13:24:50.434010277,"{'x': -0.00017204325790118788, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018813226487477408}"
2024/06/27 13:24:50.498527736,"{'x': -0.00014520880212171188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0019888494301669724}"
2024/06/27 13:24:50.549831005,"{'x': -0.00017576641746518931, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0021651510169098387}"
2024/06/27 13:24:50.603255042,"{'x': -0.0001645696313342331, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0018961697538859568}"
2024/06/27 13:24:50.655807789,"{'x': -0.0001726177069575332, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 0.0020946079663550776}"
