time,linear,angular
2024/06/27 13:24:30.951085721,"{'x': -0.003202451296033067, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.871063469773617e-10}"
2024/06/27 13:24:31.3464634,"{'x': -0.004819739790981771, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.59566606991757e-10}"
2024/06/27 13:24:31.55669627,"{'x': -0.003951944477138263, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.2031800262520846e-10}"
2024/06/27 13:24:31.108913495,"{'x': -0.0036868500242733114, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.0982861548855e-10}"
2024/06/27 13:24:31.170913797,"{'x': -0.00421211727728235, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.3716941178217894e-10}"
2024/06/27 13:24:31.224107852,"{'x': -0.003506476843512028, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.0189007677327027e-10}"
2024/06/27 13:24:31.277625969,"{'x': -0.0048646163820808734, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.62353710872776e-10}"
2024/06/27 13:24:31.330485506,"{'x': -0.004698317213413232, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.50488535364002e-10}"
2024/06/27 13:24:31.382586583,"{'x': -0.005255905256917129, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.792299890254981e-10}"
2024/06/27 13:24:31.446227313,"{'x': -0.0036762026862241556, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.134674824740614e-10}"
2024/06/27 13:24:31.500702656,"{'x': -0.004992514175622895, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.673363918072937e-10}"
2024/06/27 13:24:31.552097355,"{'x': -0.003976142160519842, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.219993243737008e-10}"
2024/06/27 13:24:31.605882875,"{'x': -0.00438980493342759, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.403446496326069e-10}"
2024/06/27 13:24:31.656978217,"{'x': -0.003973043435889513, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.200311209956453e-10}"
2024/06/27 13:24:31.710482827,"{'x': -0.00383526755537168, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.163807076906778e-10}"
2024/06/27 13:24:31.774924834,"{'x': -0.003995767148684225, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.247509011179318e-10}"
2024/06/27 13:24:31.835649697,"{'x': -0.0038771491744722204, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.1884185009166686e-10}"
2024/06/27 13:24:31.888025087,"{'x': -0.0035419654089515243, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.0181902249969426e-10}"
2024/06/27 13:24:31.953159903,"{'x': -0.003655399485613565, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.1312731013931625e-10}"
2024/06/27 13:24:32.4332353,"{'x': -0.0029985927770915955, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.778728441261592e-10}"
2024/06/27 13:24:32.58826667,"{'x': -0.003736934976095224, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 4.0974335036025877e-10}"
2024/06/27 13:24:32.111899529,"{'x': -0.0029232507012226195, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.759668132374827e-10}"
2024/06/27 13:24:32.163410687,"{'x': -0.0027391984912536636, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6843417206000595e-10}"
2024/06/27 13:24:32.226938667,"{'x': -0.0028288626150630605, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.745199705917912e-10}"
2024/06/27 13:24:32.289562727,"{'x': -0.0027251291101587274, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.695159733752007e-10}"
2024/06/27 13:24:32.344480613,"{'x': -0.003128799604873454, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.8487968367917347e-10}"
2024/06/27 13:24:32.396199102,"{'x': -0.0021736288018924157, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4217251254631265e-10}"
2024/06/27 13:24:32.447781409,"{'x': -0.002237611967397169, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4650327052077046e-10}"
2024/06/27 13:24:32.523902533,"{'x': -0.0024345564394660704, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5717295787662806e-10}"
2024/06/27 13:24:32.589431966,"{'x': -0.001956099829717656, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.348148425175168e-10}"
2024/06/27 13:24:32.641885979,"{'x': -0.0019678210474130455, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.3443559033230486e-10}"
2024/06/27 13:24:32.707162603,"{'x': -0.0015779646491928393, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.192415221064948e-10}"
2024/06/27 13:24:32.773296453,"{'x': -0.001257769922494412, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.050875108101536e-10}"
2024/06/27 13:24:32.837275070,"{'x': -0.0015498736982727714, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1876012940301734e-10}"
2024/06/27 13:24:32.889923666,"{'x': -0.001375538415511735, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0942359785512963e-10}"
2024/06/27 13:24:32.949699523,"{'x': -0.0011295640546619306, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0023716846017123e-10}"
2024/06/27 13:24:33.1555093,"{'x': -0.0019324678632347478, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.3294611512246775e-10}"
2024/06/27 13:24:33.65758981,"{'x': -0.001603654286613573, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.2009506156782663e-10}"
2024/06/27 13:24:33.116872630,"{'x': -0.0010593948938943075, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.963496115171438e-10}"
2024/06/27 13:24:33.180160575,"{'x': -0.0011129015217148286, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.9953106661650963e-10}"
2024/06/27 13:24:33.244650691,"{'x': -0.0017399345911207687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.256275249441387e-10}"
2024/06/27 13:24:33.307160492,"{'x': -0.0014880147029894867, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1541524947442667e-10}"
2024/06/27 13:24:33.368683290,"{'x': -0.00185828296419673, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.306537266212217e-10}"
2024/06/27 13:24:33.432182421,"{'x': -0.0010037610121640663, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.9478997021215037e-10}"
2024/06/27 13:24:33.486182291,"{'x': -0.0015770054892046154, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.175717466774586e-10}"
2024/06/27 13:24:33.548413313,"{'x': -0.0008537861717613107, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.885105487848705e-10}"
2024/06/27 13:24:33.612454618,"{'x': -0.0014168202989416842, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.12822656667322e-10}"
2024/06/27 13:24:33.667840022,"{'x': -0.0017941625661056374, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.276596771684126e-10}"
2024/06/27 13:24:33.720696321,"{'x': -0.0008699063700197597, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.8892532810687044e-10}"
2024/06/27 13:24:33.773810651,"{'x': -0.0013234634358026882, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0803359862829893e-10}"
2024/06/27 13:24:33.836215221,"{'x': -0.0006295248416655505, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.795337294969613e-10}"
2024/06/27 13:24:33.888862675,"{'x': -0.00046722969678676196, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7214763775873507e-10}"
2024/06/27 13:24:33.942078833,"{'x': 1.9039853420621615e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.539124466238718e-10}"
2024/06/27 13:24:34.6368872,"{'x': 6.629155760780964e-06, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.5342483667145643e-10}"
2024/06/27 13:24:34.57625323,"{'x': -0.00016062703003630303, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.597291270944879e-10}"
2024/06/27 13:24:34.110731529,"{'x': 0.0005279725872314199, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.7478730402208384e-10}"
2024/06/27 13:24:34.164461394,"{'x': 0.0003378675569442779, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6686741705361783e-10}"
2024/06/27 13:24:34.216033828,"{'x': -0.00010762204254908271, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.575362145762483e-10}"
2024/06/27 13:24:34.278959267,"{'x': -2.077303383038539e-05, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.540092580716191e-10}"
2024/06/27 13:24:34.333990861,"{'x': 0.0002687389418930602, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.639763962974939e-10}"
2024/06/27 13:24:34.399809756,"{'x': 0.0003551121732257899, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.6788438134417447e-10}"
2024/06/27 13:24:34.452574652,"{'x': 0.0003149608304684363, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.660698328327271e-10}"
2024/06/27 13:24:34.506286037,"{'x': 0.0007213842312023811, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.828759448902929e-10}"
2024/06/27 13:24:34.560195890,"{'x': 0.0008247417215668188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.8705127164130317e-10}"
2024/06/27 13:24:34.611588315,"{'x': 0.0004323043016783082, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.70844680017035e-10}"
2024/06/27 13:24:34.674091003,"{'x': 0.0012623623926885188, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.056541686419223e-10}"
2024/06/27 13:24:34.726567940,"{'x': 0.0008232131959285129, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.8675373187070363e-10}"
2024/06/27 13:24:34.785458764,"{'x': 0.0014841023818691502, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.161542139196172e-10}"
2024/06/27 13:24:34.839263155,"{'x': 0.0008152466954417202, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.8619506764471225e-10}"
2024/06/27 13:24:34.893427161,"{'x': 0.0010984181201764854, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.985931502053063e-10}"
2024/06/27 13:24:34.956733548,"{'x': 0.001228209025969687, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0515501237005083e-10}"
2024/06/27 13:24:35.18572544,"{'x': 0.00034746586690548233, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.675104582294807e-10}"
2024/06/27 13:24:35.71588380,"{'x': 0.0015068760008375831, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.155360417395059e-10}"
2024/06/27 13:24:35.125840323,"{'x': 0.00022604843872572113, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.623474770757639e-10}"
2024/06/27 13:24:35.177226158,"{'x': 0.0011288471752894148, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.9970514958677086e-10}"
2024/06/27 13:24:35.231163057,"{'x': 0.001485543969440159, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1442670689330043e-10}"
2024/06/27 13:24:35.294686558,"{'x': 0.0005776240148197892, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.774358520696296e-10}"
2024/06/27 13:24:35.347857434,"{'x': 0.0010778995443583436, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.9742253104814154e-10}"
2024/06/27 13:24:35.401804713,"{'x': 0.0009719613886995887, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.928830511450542e-10}"
2024/06/27 13:24:35.463511610,"{'x': 0.0010968125350865963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.991837888544069e-10}"
2024/06/27 13:24:35.516290243,"{'x': 0.0014094182233881083, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.11238146366577e-10}"
2024/06/27 13:24:35.569188521,"{'x': 0.0017990427566455882, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.2813396444453247e-10}"
2024/06/27 13:24:35.622884074,"{'x': 0.0012901309241912782, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0663294126043183e-10}"
2024/06/27 13:24:35.674915265,"{'x': 0.0013705515387682236, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.100213419315878e-10}"
2024/06/27 13:24:35.728319099,"{'x': 0.001093704246206638, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.9807534218662113e-10}"
2024/06/27 13:24:35.780267620,"{'x': 0.001279160836689689, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.057989417243334e-10}"
2024/06/27 13:24:35.842848217,"{'x': 0.0014969410972232795, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.164792872212274e-10}"
2024/06/27 13:24:35.896524966,"{'x': 0.0012301816105367185, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.0393909611348136e-10}"
2024/06/27 13:24:35.948397802,"{'x': 0.0011933495177101695, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.022231354066207e-10}"
2024/06/27 13:24:36.24844498,"{'x': 0.0013884778597255754, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1098235098170335e-10}"
2024/06/27 13:24:36.99434651,"{'x': 0.0009700095847264759, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.928022269088615e-10}"
2024/06/27 13:24:36.177156440,"{'x': 0.0013987079173058228, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.1247981979731776e-10}"
2024/06/27 13:24:36.228969133,"{'x': 0.0010147116695293573, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 2.949445132571782e-10}"
2024/06/27 13:24:36.282175395,"{'x': 0.0015842965328035313, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.185673946859424e-10}"
2024/06/27 13:24:36.335796549,"{'x': 0.0016641970123632117, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.2241675995692276e-10}"
2024/06/27 13:24:36.398190338,"{'x': 0.001698888052393308, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.246549695745671e-10}"
2024/06/27 13:24:36.451889254,"{'x': 0.001756689103580935, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.25555582492143e-10}"
2024/06/27 13:24:36.503787281,"{'x': 0.002014600423679575, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.3730707116319536e-10}"
2024/06/27 13:24:36.558381684,"{'x': 0.002172538289837646, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4372504842394846e-10}"
2024/06/27 13:24:36.610896021,"{'x': 0.002382639478226802, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.516360536082175e-10}"
2024/06/27 13:24:36.674259073,"{'x': 0.0017776315892929018, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.2803360028310635e-10}"
2024/06/27 13:24:36.737532000,"{'x': 0.002550254418447306, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.595035380499212e-10}"
2024/06/27 13:24:36.800178160,"{'x': 0.002097160983949551, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.417897076474219e-10}"
2024/06/27 13:24:36.853719608,"{'x': 0.0019847948523203963, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.348592514385018e-10}"
2024/06/27 13:24:36.917760542,"{'x': 0.002351782141099899, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.531832604153351e-10}"
2024/06/27 13:24:36.968738345,"{'x': 0.002116876706188337, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.410374205259359e-10}"
2024/06/27 13:24:37.21590850,"{'x': 0.0026752862726700877, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.652633751016765e-10}"
2024/06/27 13:24:37.76080252,"{'x': 0.002061211376472211, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.3929570264490394e-10}"
2024/06/27 13:24:37.140150920,"{'x': 0.002510537225378902, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.617079968876169e-10}"
2024/06/27 13:24:37.190164020,"{'x': 0.002174449854036286, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.431610551274389e-10}"
2024/06/27 13:24:37.243243200,"{'x': 0.002315915010143082, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4984548591410203e-10}"
2024/06/27 13:24:37.296212893,"{'x': 0.0021799863453235532, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.440430162982011e-10}"
2024/06/27 13:24:37.350466835,"{'x': 0.002388964467872284, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5297009759460707e-10}"
2024/06/27 13:24:37.402229174,"{'x': 0.0020727009870245903, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.388596070408312e-10}"
2024/06/27 13:24:37.464880053,"{'x': 0.002369784248890828, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.54711815475639e-10}"
2024/06/27 13:24:37.518946243,"{'x': 0.0024150927004912347, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.537277137866113e-10}"
2024/06/27 13:24:37.571572618,"{'x': 0.002451908525515889, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.560396422130907e-10}"
2024/06/27 13:24:37.634579264,"{'x': 0.0024663409796076177, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.58180152204568e-10}"
2024/06/27 13:24:37.687268356,"{'x': 0.0025515727099323145, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.588018770983581e-10}"
2024/06/27 13:24:37.739417566,"{'x': 0.002507157240144614, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5841640766420824e-10}"
2024/06/27 13:24:37.795218233,"{'x': 0.002566680284305487, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.594422537389619e-10}"
2024/06/27 13:24:37.856499490,"{'x': 0.002267072828711662, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.502034218172412e-10}"
2024/06/27 13:24:37.910438455,"{'x': 0.0027570537403436715, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6920688728514506e-10}"
2024/06/27 13:24:37.965194758,"{'x': 0.002382256917915141, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.530447045818619e-10}"
2024/06/27 13:24:38.15806095,"{'x': 0.0029836716584920745, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.7768099758750395e-10}"
2024/06/27 13:24:38.78188495,"{'x': 0.0025719095400966105, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6279779180858895e-10}"
2024/06/27 13:24:38.130529806,"{'x': 0.002439364588680246, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.555005179123327e-10}"
2024/06/27 13:24:38.182741745,"{'x': 0.0026763836238609326, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6332092889779233e-10}"
2024/06/27 13:24:38.248506643,"{'x': 0.0024510403337751, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5712766077722335e-10}"
2024/06/27 13:24:38.309400153,"{'x': 0.0023605384162745787, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.531956949132109e-10}"
2024/06/27 13:24:38.363270145,"{'x': 0.002421715317416314, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5293545863623876e-10}"
2024/06/27 13:24:38.415588837,"{'x': 0.002227148034117042, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4572344986827375e-10}"
2024/06/27 13:24:38.480038217,"{'x': 0.002224090338210603, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.490301381248173e-10}"
2024/06/27 13:24:38.531531249,"{'x': 0.002091960636523071, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.402940151886469e-10}"
2024/06/27 13:24:38.583761083,"{'x': 0.0020971892326455575, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.395852488097262e-10}"
2024/06/27 13:24:38.648348880,"{'x': 0.002168742023823529, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.445475016405908e-10}"
2024/06/27 13:24:38.708904253,"{'x': 0.0020465873030969025, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.39606565091799e-10}"
2024/06/27 13:24:38.761519184,"{'x': 0.0024302699746000106, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.547402371850694e-10}"
2024/06/27 13:24:38.816258343,"{'x': 0.001968278535438571, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.338787024631529e-10}"
2024/06/27 13:24:38.867542847,"{'x': 0.0023086592007135216, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4988456576456883e-10}"
2024/06/27 13:24:38.920906662,"{'x': 0.001922562596222214, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.3309532909697737e-10}"
2024/06/27 13:24:38.976045418,"{'x': 0.0022312281497303965, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4656455483172977e-10}"
2024/06/27 13:24:39.27455394,"{'x': 0.00222637874659706, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.46021877817293e-10}"
2024/06/27 13:24:39.90257993,"{'x': 0.0020060971579036156, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.397531145310495e-10}"
2024/06/27 13:24:39.143442958,"{'x': 0.0020824262249501064, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.4020253281141777e-10}"
2024/06/27 13:24:39.197445889,"{'x': 0.002215265529024856, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.439142304273446e-10}"
2024/06/27 13:24:39.249367841,"{'x': 0.0023713234139886557, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.525748581978405e-10}"
2024/06/27 13:24:39.303222467,"{'x': 0.002376530698208227, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.524380787212067e-10}"
2024/06/27 13:24:39.354815924,"{'x': 0.0024220297572430066, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.540243653787911e-10}"
2024/06/27 13:24:39.415899954,"{'x': 0.002412247539411844, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5507063955719786e-10}"
2024/06/27 13:24:39.478720771,"{'x': 0.0025196927974685092, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.609086363098868e-10}"
2024/06/27 13:24:39.529885378,"{'x': 0.002355305649483643, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.5153036037627317e-10}"
2024/06/27 13:24:39.583876067,"{'x': 0.0026130633640622652, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.625881817015397e-10}"
2024/06/27 13:24:39.640636021,"{'x': 0.0025054072371208094, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.568407791476602e-10}"
2024/06/27 13:24:39.702006621,"{'x': 0.0025403667562691207, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6221692312210507e-10}"
2024/06/27 13:24:39.755958529,"{'x': 0.0028300310395464523, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.7193714774730324e-10}"
2024/06/27 13:24:39.809398185,"{'x': 0.0023594049890044155, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.517062197033738e-10}"
2024/06/27 13:24:39.863126086,"{'x': 0.0026155857132653345, 'y': 0.0, 'z': 0.0}","{'x': 0.0, 'y': 0.0, 'z': 3.6190783703204943e-10}"
